,date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter
356,2019-12-23,0,0,0,200740,203066,298121,48520,0,0,0,0,0,0
357,2019-12-24,0,0,0,201387,212835,301004,50413,0,0,0,0,0,0
358,2019-12-25,0,0,0,131225,156278,158712,46382,0,0,0,0,0,0
359,2019-12-26,0,0,0,187105,189001,276860,44441,0,0,0,0,0,0
360,2019-12-27,0,0,0,196095,195650,286072,46197,0,0,0,0,0,0
361,2019-12-28,0,0,0,132000,125578,151058,38149,0,0,0,0,0,0
362,2019-12-29,0,0,0,113710,114298,132187,34266,0,0,0,0,0,0
363,2019-12-30,0,0,0,185582,189671,276014,45078,0,0,0,0,0,0
364,2019-12-31,0,0,0,234204,250467,346406,60517,0,0,0,0,0,0
365,2020-01-01,0,0,0,121747,134681,147877,42974,0,0,0,0,0,0
366,2020-01-02,0,0,0,190649,194338,286320,42311,0,0,0,0,0,0
367,2020-01-03,0,0,0,201790,207674,306157,43902,0,0,0,0,0,0
368,2020-01-04,0,0,0,124779,125644,148430,32188,0,0,0,0,0,0
369,2020-01-05,0,0,0,106788,108382,124886,28627,0,0,0,0,0,0
370,2020-01-06,0,0,0,206219,209741,314964,40754,0,0,0,0,0,0
371,2020-01-07,0,0,0,207455,213175,323376,41225,0,0,0,0,0,0
372,2020-01-08,0,0,0,209607,216839,326629,42055,0,0,0,0,0,0
373,2020-01-09,0,0,0,210306,218006,328124,43894,0,0,0,0,0,0
374,2020-01-10,0,0,0,223495,232263,348674,46303,0,0,0,0,0,0
375,2020-01-11,0,0,0,135136,141644,163074,36530,0,0,0,0,0,0
376,2020-01-12,0,0,0,114429,123761,136067,33022,0,0,0,0,0,0
377,2020-01-13,0,0,0,211032,219223,327535,42329,0,0,0,0,0,0
378,2020-01-14,0,0,0,209704,220997,332621,41568,0,0,0,0,0,0
379,2020-01-15,0,0,0,208418,220141,330542,42058,0,0,0,0,0,0
380,2020-01-16,0,0,0,213161,222615,334507,43935,0,0,0,0,0,0
381,2020-01-17,0,0,0,224279,239564,351479,47578,0,0,0,0,0,0
382,2020-01-18,0,0,0,140721,149917,164279,37954,0,0,0,0,0,0
383,2020-01-19,0,0,0,113073,126834,136700,32233,0,0,0,0,0,0
384,2020-01-20,0,0,0,211886,222539,328188,43673,0,0,0,0,0,0
385,2020-01-21,0,0,0,210979,224498,331467,42647,0,0,0,0,0,0
386,2020-01-22,0,0,0,217668,233039,336174,43064,0,0,0,0,0,0
387,2020-01-23,0,0,0,204178,213870,306105,41794,0,0,0,0,0,0
388,2020-01-24,0,0,0,171416,159166,235764,39481,0,0,0,0,0,0
389,2020-01-25,0,0,0,108129,104220,132816,36283,0,0,0,0,0,0
390,2020-01-26,0,0,0,98225,98233,120696,34074,0,0,0,0,0,0
391,2020-01-27,0,0,0,99186,94079,111374,28423,0,0,0,0,0,0
392,2020-01-28,0,0,0,157878,157392,241121,35123,0,0,0,0,0,0
393,2020-01-29,0,0,0,164411,166486,259281,35026,0,0,0,0,0,0
394,2020-01-30,0,0,0,182480,186400,282278,36835,0,0,0,0,0,0
395,2020-01-31,0,0,0,190294,191296,277512,38895,0,0,0,0,0,0
396,2020-02-01,0,0,0,107899,106276,125818,27754,0,0,0,0,0,0
397,2020-02-02,0,0,0,100012,97819,114564,25535,0,0,0,0,0,0
398,2020-02-03,0,0,0,200007,205574,308653,38716,0,0,0,0,0,0
399,2020-02-04,0,0,0,202182,209448,317549,39769,0,0,0,0,0,0
400,2020-02-05,0,0,0,203820,212546,318315,39999,0,0,0,0,0,0
401,2020-02-06,0,0,0,207245,214207,322595,40763,0,0,0,0,0,0
402,2020-02-07,0,0,0,216633,221718,314049,42999,0,0,0,0,0,0
403,2020-02-08,0,0,0,117586,118307,138608,31670,0,0,0,0,0,0
404,2020-02-09,0,0,0,110719,106094,128706,28797,0,0,0,0,0,0
405,2020-02-10,0,0,0,204497,210397,313487,41436,0,0,0,0,0,0
406,2020-02-11,0,0,0,203530,213174,318373,40889,0,0,0,0,0,0
407,2020-02-12,0,0,0,204706,214499,320454,40446,0,0,0,0,0,0
408,2020-02-13,0,0,0,205583,214050,322813,40689,0,0,0,0,0,0
409,2020-02-14,0,0,0,220430,235391,343242,47210,0,0,0,0,0,0
410,2020-02-15,0,0,0,125749,127822,150565,31935,0,0,0,0,0,0
411,2020-02-16,0,0,0,105583,105982,121879,27070,0,0,0,0,0,0
412,2020-02-17,0,0,0,203720,210177,314239,39666,0,0,0,0,0,0
413,2020-02-18,0,0,0,201615,209716,318193,40096,0,0,0,0,0,0
414,2020-02-19,0,0,0,203991,209862,321757,40900,0,0,0,0,0,0
415,2020-02-20,0,0,0,206536,213907,322698,41507,0,0,0,0,0,0
416,2020-02-21,0,0,0,218057,226544,335549,43267,0,0,0,0,0,0
417,2020-02-22,0,0,0,127509,124969,147875,31302,0,0,0,0,0,0
418,2020-02-23,0,0,0,102108,102752,121061,25864,0,0,0,0,0,0
419,2020-02-24,0,0,0,200512,207457,311327,39355,0,0,0,0,0,0
420,2020-02-25,0,0,0,201721,209938,317777,39129,0,0,0,0,0,0
421,2020-02-26,0,0,0,202457,212240,319794,39071,0,0,0,0,0,0
422,2020-02-27,0,0,0,204757,212974,320994,40133,0,0,0,0,0,0
423,2020-02-28,0,0,0,220077,231418,338381,45117,0,0,0,0,0,0
424,2020-02-29,0,0,0,132066,133697,159108,34457,0,0,0,0,0,0
425,2020-03-01,0,0,0,112593,110481,130646,29506,0,0,0,0,0,0
426,2020-03-02,0,0,0,205190,209501,312966,40823,0,0,0,0,0,0
427,2020-03-03,0,0,0,204296,212394,316525,39771,0,0,0,0,0,0
428,2020-03-04,0,0,0,205303,211636,315914,40629,0,0,0,0,0,0
429,2020-03-05,0,0,0,204795,212858,310527,40616,0,0,0,0,0,0
430,2020-03-06,0,0,0,216070,221441,322265,43054,0,0,0,0,0,0
431,2020-03-07,0,0,0,123769,112639,135989,29122,0,0,0,0,0,0
432,2020-03-08,0,0,0,106171,99360,122382,26465,0,0,0,0,0,0
433,2020-03-09,0,0,0,198406,198508,297116,37469,0,0,0,0,0,0
434,2020-03-10,0,0,0,197495,200794,300829,37040,0,0,0,0,0,0
435,2020-03-11,0,0,0,195238,196921,296463,38019,0,0,0,0,0,0
436,2020-03-12,0,0,0,192315,195544,290357,35869,0,0,0,0,0,0
437,2020-03-13,0,0,0,200794,202807,295429,37033,0,0,0,0,0,0
438,2020-03-14,0,0,0,101154,93413,113762,22784,0,0,0,0,0,0
439,2020-03-15,0,0,0,85059,76254,93910,19802,0,0,0,0,0,0
440,2020-03-16,0,0,0,162415,158795,236703,28358,0,0,0,0,0,0
441,2020-03-17,0,0,0,148840,140085,207362,28699,0,0,0,0,0,0
442,2020-03-18,0,0,0,59073,47917,78308,10388,0,0,0,0,0,0
443,2020-03-19,0,0,0,41991,34138,56173,7188,0,0,0,0,0,0
444,2020-03-20,0,0,0,31881,25579,41850,5567,0,0,0,0,0,0
445,2020-03-21,0,0,0,15277,11377,17465,3050,0,0,0,0,0,0
446,2020-03-22,0,0,0,9517,7338,10477,2082,0,0,0,0,0,0
447,2020-03-23,0,0,0,19924,16133,26778,3573,0,0,0,0,0,0
448,2020-03-24,0,0,0,17793,14269,22941,3212,0,0,0,0,0,0
449,2020-03-25,0,0,0,14756,11606,19728,2626,0,0,0,0,0,0
450,2020-03-26,0,0,0,15240,11602,19299,2744,0,0,0,0,0,0
451,2020-03-27,0,0,0,14928,11286,19149,2678,0,0,0,0,0,0
452,2020-03-28,0,0,0,7878,5897,9181,1655,0,0,0,0,0,0
453,2020-03-29,0,0,0,6587,4973,7195,1435,0,0,0,0,0,0
454,2020-03-30,0,0,0,15054,11289,18975,2603,0,0,0,0,0,0
455,2020-03-31,0,0,0,14975,11268,18814,2664,0,0,0,0,0,0
456,2020-04-01,0,0,0,15471,11731,19229,2742,0,0,0,0,0,0
457,2020-04-02,0,0,0,14667,11199,18322,2706,0,0,0,0,0,0
458,2020-04-03,0,0,0,14803,11424,18120,2611,0,0,0,0,0,0
459,2020-04-04,0,0,0,7979,6005,9072,1570,0,0,0,0,0,0
460,2020-04-05,0,0,0,6606,5239,7208,1438,0,0,0,0,0,0
461,2020-04-06,0,0,0,15174,11457,18499,2665,0,0,0,0,0,0
462,2020-04-07,0,0,0,14489,11016,17840,2658,0,0,0,0,0,0
463,2020-04-08,0,0,0,14509,11100,18048,2558,0,0,0,0,0,0
464,2020-04-09,0,0,0,14775,10953,17749,2597,0,0,0,0,0,0
465,2020-04-10,0,0,0,14377,11164,17764,2561,0,0,0,0,0,0
466,2020-04-11,0,0,0,8532,6470,9065,1605,0,0,0,0,0,0
467,2020-04-12,0,0,0,6758,5265,7244,1392,0,0,0,0,0,0
468,2020-04-13,0,0,0,15916,11881,18998,2732,0,0,0,0,0,0
469,2020-04-14,0,0,0,15412,11587,18611,2703,0,0,0,0,0,0
470,2020-04-15,0,0,0,14931,11744,18453,2758,0,0,0,0,0,0
471,2020-04-16,0,0,0,14662,11568,18041,2648,0,0,0,0,0,0
472,2020-04-17,0,0,0,14683,11801,18616,2670,0,0,0,0,0,0
473,2020-04-18,0,0,0,8325,6552,8966,1640,0,0,0,0,0,0
474,2020-04-19,0,0,0,6801,5748,7234,1482,0,0,0,0,0,0
475,2020-04-20,0,0,0,15538,12437,18884,2848,0,0,0,0,0,0
476,2020-04-21,0,0,0,14961,12046,18485,2779,0,0,0,0,0,0
477,2020-04-22,0,0,0,14635,11997,18594,2756,0,0,0,0,0,0
478,2020-04-23,0,0,0,15360,12412,18908,2861,0,0,0,0,0,0
479,2020-04-24,0,0,0,14413,11547,17724,2526,0,0,0,0,0,0
480,2020-04-25,0,0,0,8429,6825,9413,1656,0,0,0,0,0,0
481,2020-04-26,0,0,0,7012,5888,7455,1504,0,0,0,0,0,0
482,2020-04-27,0,0,0,15923,12942,19756,2922,0,0,0,0,0,0
483,2020-04-28,0,0,0,15671,12682,19402,3065,0,0,0,0,0,0
484,2020-04-29,0,0,0,16596,13207,20381,2938,0,0,0,0,0,0
485,2020-04-30,0,0,0,16763,13831,21291,3039,0,0,0,0,0,0
486,2020-05-01,0,0,0,8492,6656,9313,1522,0,0,0,0,0,0
487,2020-05-02,0,0,0,10159,7988,11019,1765,0,0,0,0,0,0
488,2020-05-03,0,0,0,8418,7234,9176,1568,0,0,0,0,0,0
489,2020-05-04,0,0,0,39175,32976,42714,7434,0,0,0,0,0,0
490,2020-05-05,0,0,0,40157,32711,44468,7686,0,0,0,0,0,0
491,2020-05-06,0,0,0,42038,34366,46874,7620,0,0,0,0,0,0
492,2020-05-07,0,0,0,23228,18374,22738,4848,0,0,0,0,0,0
493,2020-05-08,0,0,0,42457,34171,46917,8011,0,0,0,0,0,0
494,2020-05-09,0,0,0,27820,21862,27290,5172,0,0,0,0,0,0
495,2020-05-10,0,0,0,21943,17436,20718,4464,0,0,0,0,0,0
496,2020-05-11,0,0,0,28026,21787,26478,5471,0,0,0,0,0,0
497,2020-05-12,0,0,0,48547,40197,55582,8987,0,0,0,0,0,0
498,2020-05-13,0,0,0,52390,44149,60345,9599,0,0,0,0,0,0
499,2020-05-14,0,0,0,54442,47083,62524,9783,0,0,0,0,0,0
500,2020-05-15,0,0,0,53010,44629,61394,9605,0,0,0,0,0,0
501,2020-05-16,0,0,0,32504,26401,32324,6579,0,0,0,0,0,0
502,2020-05-17,0,0,0,26405,21436,25457,5559,0,0,0,0,0,0
503,2020-05-18,0,0,0,57398,48548,66943,10628,0,0,0,0,0,0
504,2020-05-19,0,0,0,57100,48790,66892,10867,0,0,0,0,0,0
505,2020-05-20,0,0,0,58041,50036,68022,11306,0,0,0,0,0,0
506,2020-05-21,0,0,0,58193,49268,66744,11424,0,0,0,0,0,0
507,2020-05-22,0,0,0,56323,48418,64837,11121,0,0,0,0,0,0
508,2020-05-23,0,0,0,35883,29615,35232,8230,0,0,0,0,0,0
509,2020-05-24,0,0,0,23328,21419,24568,5397,0,0,0,0,0,0
510,2020-05-25,0,0,0,25645,24584,27148,6341,0,0,0,0,0,0
511,2020-05-26,0,0,0,28820,26635,29703,6597,0,0,0,0,0,0
512,2020-05-27,0,0,0,54785,49101,64167,11191,0,0,0,0,0,0
513,2020-05-28,0,0,0,58453,51036,68611,11934,0,0,0,0,0,0
514,2020-05-29,0,0,0,59467,52201,70771,12320,0,0,0,0,0,0
515,2020-05-30,0,0,0,40861,35272,41962,8840,0,0,0,0,0,0
516,2020-05-31,0,0,0,31986,28383,31989,7251,0,0,0,0,0,0
517,2020-06-01,0,0,0,70434,62570,85064,13790,0,0,0,0,0,0
518,2020-06-02,0,0,0,70009,62518,85560,13676,0,0,0,0,0,0
519,2020-06-03,0,0,0,71051,63301,87332,14053,0,0,0,0,0,0
520,2020-06-04,0,0,0,70016,62436,84819,13721,0,0,0,0,0,0
521,2020-06-05,0,0,0,71256,63791,86464,13935,0,0,0,0,0,0
522,2020-06-06,0,0,0,46361,41060,47600,10650,0,0,0,0,0,0
523,2020-06-07,0,0,0,36592,33372,37366,9490,0,0,0,0,0,0
524,2020-06-08,0,0,0,38078,33891,38891,9289,0,0,0,0,0,0
525,2020-06-09,0,0,0,78599,69691,95250,15425,0,0,0,0,0,0
526,2020-06-10,0,0,0,85911,76067,104738,16675,0,0,0,0,0,0
527,2020-06-11,0,0,0,86571,76249,105472,17059,0,0,0,0,0,0
528,2020-06-12,0,0,0,85854,76109,105170,17402,0,0,0,0,0,0
529,2020-06-13,0,0,0,55758,49343,57448,12314,0,0,0,0,0,0
530,2020-06-14,0,0,0,44432,40000,45168,10255,0,0,0,0,0,0
531,2020-06-15,0,0,0,91983,83160,113004,17516,0,0,0,0,0,0
532,2020-06-16,0,0,0,92978,84584,116050,17766,0,0,0,0,0,0
533,2020-06-17,0,0,0,93790,85961,118125,18226,0,0,0,0,0,0
534,2020-06-18,0,0,0,93709,86066,117745,18227,0,0,0,0,0,0
535,2020-06-19,0,0,0,92661,79452,116565,18021,0,0,0,0,0,0
536,2020-06-20,0,0,0,59646,53485,62853,13233,0,0,0,0,0,0
537,2020-06-21,0,0,0,48408,43882,50238,11395,0,0,0,0,0,0
538,2020-06-22,0,0,0,95602,87479,116723,18373,0,0,0,0,0,0
539,2020-06-23,0,0,0,96965,89422,122889,18731,0,0,0,0,0,0
540,2020-06-24,0,0,0,98252,90815,124997,18853,0,0,0,0,0,0
541,2020-06-25,0,0,0,99679,91001,126033,18819,0,0,0,0,0,0
542,2020-06-26,0,0,0,100834,92973,126170,19117,0,0,0,0,0,0
543,2020-06-27,0,0,0,64585,57046,69439,14509,0,0,0,0,0,0
544,2020-06-28,0,0,0,52782,48167,56498,12844,0,0,0,0,0,0
545,2020-06-29,0,0,0,101305,93959,128041,19582,0,0,0,0,0,0
546,2020-06-30,0,0,0,103419,96207,131756,19907,0,0,0,0,0,0
547,2020-07-01,0,0,0,108931,102994,140909,21372,0,0,0,0,0,0
548,2020-07-02,0,0,0,108173,102315,140612,21328,0,0,0,0,0,0
549,2020-07-03,0,0,0,111362,104176,144362,22291,0,0,0,0,0,0
550,2020-07-04,0,0,0,73060,69396,80363,18551,0,0,0,0,0,0
551,2020-07-05,0,0,0,60501,58034,65698,16131,0,0,0,0,0,0
552,2020-07-06,0,0,0,110965,104290,143500,21945,0,0,0,0,0,0
553,2020-07-07,0,0,0,112296,106359,148347,22706,0,0,0,0,0,0
554,2020-07-08,0,0,0,114968,110142,151091,23532,0,0,0,0,0,0
555,2020-07-09,0,0,0,113915,108741,149820,22952,0,0,0,0,0,0
556,2020-07-10,0,0,0,117243,110907,153366,23806,0,0,0,0,0,0
557,2020-07-11,0,0,0,75621,71912,84754,19063,0,0,0,0,0,0
558,2020-07-12,0,0,0,63671,60104,70045,16898,0,0,0,0,0,0
559,2020-07-13,0,0,0,114847,108346,150480,22478,0,0,0,0,0,0
560,2020-07-14,0,0,0,117030,111106,155055,22366,0,0,0,0,0,0
561,2020-07-15,0,0,0,120269,114808,157384,22887,0,0,0,0,0,0
562,2020-07-16,0,0,0,119408,113763,155801,22794,0,0,0,0,0,0
563,2020-07-17,0,0,0,124328,117972,162026,23774,0,0,0,0,0,0
564,2020-07-18,0,0,0,75319,72806,83514,17859,0,0,0,0,0,0
565,2020-07-19,0,0,0,63245,61514,69202,15651,0,0,0,0,0,0
566,2020-07-20,0,0,0,121196,114391,157247,22737,0,0,0,0,0,0
567,2020-07-21,0,0,0,121055,115660,160487,22485,0,0,0,0,0,0
568,2020-07-22,0,0,0,122706,117000,161319,22691,0,0,0,0,0,0
569,2020-07-23,0,0,0,122908,115819,160711,22689,0,0,0,0,0,0
570,2020-07-24,0,0,0,128049,119246,162695,24502,0,0,0,0,0,0
571,2020-07-25,0,0,0,77662,73189,85028,17681,0,0,0,0,0,0
572,2020-07-26,0,0,0,64106,58786,68248,15301,0,0,0,0,0,0
573,2020-07-27,0,0,0,122609,115390,157741,22929,0,0,0,0,0,0
574,2020-07-28,0,0,0,123520,116920,161577,22994,0,0,0,0,0,0
575,2020-07-29,0,0,0,123754,117389,158198,23064,0,0,0,0,0,0
576,2020-07-30,0,0,0,109217,104478,136290,22334,0,0,0,0,0,0
577,2020-07-31,0,0,0,54012,55915,61388,15125,0,0,0,0,0,0
578,2020-08-01,0,0,0,61187,61698,66765,16803,0,0,0,0,0,0
579,2020-08-02,0,0,0,58237,56090,61263,14120,0,0,0,0,0,0
580,2020-08-03,0,0,0,110211,105884,139813,21461,0,0,0,0,0,0
581,2020-08-04,0,0,0,118794,114190,155140,22563,0,0,0,0,0,0
582,2020-08-05,0,0,0,123331,119020,161414,23307,0,0,0,0,0,0
583,2020-08-06,0,0,0,123243,117903,161256,23307,0,0,0,0,0,0
584,2020-08-07,0,0,0,126595,121010,165122,24578,0,0,0,0,0,0
585,2020-08-08,0,0,0,77945,73648,85814,18193,0,0,0,0,0,0
586,2020-08-09,0,0,0,64446,60243,69048,15575,0,0,0,0,0,0
587,2020-08-10,0,0,0,124017,117905,161067,23847,0,0,0,0,0,0
588,2020-08-11,0,0,0,124860,120267,164993,23835,0,0,0,0,0,0
589,2020-08-12,0,0,0,126395,121320,166937,23811,0,0,0,0,0,0
590,2020-08-13,0,0,0,126375,121238,166383,23967,0,0,0,0,0,0
591,2020-08-14,0,0,0,129716,123906,170115,25558,0,0,0,0,0,0
592,2020-08-15,0,0,0,77410,75722,85256,17620,0,0,0,0,0,0
593,2020-08-16,0,0,0,62279,59551,66668,14740,0,0,0,0,0,0
594,2020-08-17,0,0,0,126989,121288,167960,24111,0,0,0,0,0,0
595,2020-08-18,0,0,0,127413,121978,170030,24179,0,0,0,0,0,0
596,2020-08-19,0,0,0,131501,126388,174411,24575,0,0,0,0,0,0
597,2020-08-20,0,0,0,69219,68061,76953,16269,0,0,0,0,0,0
598,2020-08-21,0,0,0,117965,113578,154042,23864,0,0,0,0,0,0
599,2020-08-22,0,0,0,77750,73510,84974,17326,0,0,0,0,0,0
600,2020-08-23,0,0,0,63348,60063,67665,14577,0,0,0,0,0,0
601,2020-08-24,0,0,0,123572,119286,164036,23330,0,0,0,0,0,0
602,2020-08-25,0,0,0,129303,123720,171040,24149,0,0,0,0,0,0
603,2020-08-26,0,0,0,130181,124877,173481,24284,0,0,0,0,0,0
604,2020-08-27,0,0,0,129095,123810,171274,24591,0,0,0,0,0,0
605,2020-08-28,0,0,0,135002,128940,175445,25979,0,0,0,0,0,0
606,2020-08-29,0,0,0,83422,79864,89219,18982,0,0,0,0,0,0
607,2020-08-30,0,0,0,73928,71639,81657,21132,0,0,0,0,0,0
608,2020-08-31,0,0,0,74161,70952,77902,18535,0,0,0,0,0,0
609,2020-09-01,0,0,0,128470,123792,170073,24505,0,0,0,0,0,0
610,2020-09-02,0,0,0,132587,129454,178326,25857,0,0,0,0,0,0
611,2020-09-03,0,0,0,133597,129227,180473,25389,0,0,0,0,0,0
612,2020-09-04,0,0,0,137896,134747,184627,27905,0,0,0,0,0,0
613,2020-09-05,0,0,0,83979,81262,90992,19748,0,0,0,0,0,0
614,2020-09-06,0,0,0,69308,67509,74134,17129,0,0,0,0,0,0
615,2020-09-07,0,0,0,132582,129015,174741,25398,0,0,0,0,0,0
616,2020-09-08,0,0,0,136666,133073,183520,26245,0,0,0,0,0,0
617,2020-09-09,0,0,0,136409,133693,184266,26397,0,0,0,0,0,0
618,2020-09-10,0,0,0,138544,134707,186662,28558,0,0,0,0,0,0
619,2020-09-11,0,0,0,142576,140466,190510,27819,0,0,0,0,0,0
620,2020-09-12,0,0,0,86100,86534,97773,20031,0,0,0,0,0,0
621,2020-09-13,0,0,0,69505,69272,77296,17304,0,0,0,0,0,0
622,2020-09-14,0,0,0,133324,130435,178008,24152,0,0,0,0,0,0
623,2020-09-15,0,0,0,137106,136078,185675,25905,0,0,0,0,0,0
624,2020-09-16,0,0,0,72910,77873,85531,18336,0,0,0,0,0,0
625,2020-09-17,0,0,0,134286,131411,179667,25155,0,0,0,0,0,0
626,2020-09-18,0,0,0,137233,135204,183422,26460,0,0,0,0,0,0
627,2020-09-19,0,0,0,83328,82141,94028,18737,0,0,0,0,0,0
628,2020-09-20,0,0,0,65541,63906,72941,15357,0,0,0,0,0,0
629,2020-09-21,0,0,0,136657,132448,180283,25606,0,0,0,0,0,0
630,2020-09-22,0,0,0,138015,135520,185510,25889,0,0,0,0,0,0
631,2020-09-23,0,0,0,139484,137016,187352,26082,0,0,0,0,0,0
632,2020-09-24,0,0,0,140023,137852,186891,26762,0,0,0,0,0,0
633,2020-09-25,0,0,0,142864,139921,189738,28307,0,0,0,0,0,0
634,2020-09-26,0,0,0,86709,84726,97440,19987,0,0,0,0,0,0
635,2020-09-27,0,0,0,71073,68791,76633,16871,0,0,0,0,0,0
636,2020-09-28,0,0,0,134038,129476,170800,24558,0,0,0,0,0,0
637,2020-09-29,0,0,0,134811,130277,173050,24466,0,0,0,0,0,0
638,2020-09-30,0,0,0,133629,130861,174116,24545,0,0,0,0,0,0
639,2020-10-01,0,0,0,134807,128896,172929,26989,0,0,0,0,0,0
640,2020-10-02,0,0,0,134136,126466,168758,25144,0,0,0,0,0,0
641,2020-10-03,0,0,0,74818,66230,74841,16269,0,0,0,0,0,0
642,2020-10-04,0,0,0,62558,54956,61673,13791,0,0,0,0,0,0
643,2020-10-05,0,0,0,128313,120215,160718,24337,0,0,0,0,0,0
644,2020-10-06,0,0,0,126062,116984,157660,18710,0,0,0,0,0,0
645,2020-10-07,0,0,0,122811,113189,153389,22826,0,0,0,0,0,0
646,2020-10-08,0,0,0,123282,113517,152721,23054,0,0,0,0,0,0
647,2020-10-09,0,0,0,123751,111851,148645,22888,0,0,0,0,0,0
648,2020-10-10,0,0,0,71068,60814,70785,15112,0,0,0,0,0,0
649,2020-10-11,0,0,0,57481,49039,56344,12858,0,0,0,0,0,0
650,2020-10-12,0,0,0,115239,103304,137404,21159,0,0,0,0,0,0
651,2020-10-13,0,0,0,118663,103161,138528,21191,0,0,0,0,0,0
652,2020-10-14,0,0,0,81699,69635,96630,15267,0,0,0,0,0,0
653,2020-10-15,0,0,0,83391,70049,97353,15524,0,737,807,3776,0,0
654,2020-10-16,0,0,0,83786,70042,97334,15500,0,1065,1176,4045,0,0
655,2020-10-17,0,0,0,49386,38646,47698,10131,0,856,1720,3300,0,0
656,2020-10-18,0,0,0,36586,28543,34071,8333,0,1037,1048,4037,0,0
657,2020-10-19,0,0,0,81524,70699,97737,15456,0,845,685,3817,0,0
658,2020-10-20,0,0,0,82593,70832,96877,15527,0,706,729,3304,0,0
659,2020-10-21,0,0,0,83490,71121,97229,15857,0,778,861,3314,0,0
660,2020-10-22,0,0,0,67202,53837,73092,13375,0,795,913,3728,0,0
661,2020-10-23,0,0,0,69942,56744,77358,13932,0,1004,1663,4259,0,0
662,2020-10-24,0,0,0,49131,38974,48096,10329,0,868,1698,3500,0,0
663,2020-10-25,0,0,0,37763,28935,35756,8834,0,976,1148,4282,0,0
664,2020-10-26,0,0,0,71989,57187,79511,13982,0,803,830,3821,0,0
665,2020-10-27,0,0,0,72926,58043,80955,14248,0,768,834,3630,0,0
666,2020-10-28,0,0,0,76130,61186,84457,14685,0,1311,1360,5157,0,0
667,2020-10-29,0,0,0,44233,34951,41943,9911,0,1299,2496,3630,0,0
668,2020-10-30,0,0,0,75011,61068,83322,14568,0,1273,2376,4509,0,0
669,2020-10-31,0,0,0,53066,41704,52252,11388,0,1290,2231,4288,0,0
670,2020-11-01,0,0,0,41402,33929,40228,9531,0,1551,1290,5073,0,0
671,2020-11-02,0,0,0,78644,65035,88316,15157,0,1317,971,4385,0,0
672,2020-11-03,0,0,0,78766,65475,88945,15522,0,1041,827,3633,0,0
673,2020-11-04,0,0,0,78840,65116,89014,15280,0,1028,848,3612,0,0
674,2020-11-05,0,0,0,78153,64884,88238,15434,0,1392,1074,4470,0,0
675,2020-11-06,0,0,0,79037,66579,90294,15727,0,1488,1702,4582,0,0
676,2020-11-07,0,0,0,57072,46775,56020,12642,0,1250,2336,3667,0,0
677,2020-11-08,0,0,0,45949,37700,43870,11159,0,1800,1527,6437,0,0
678,2020-11-09,0,0,0,81541,68088,91619,16360,0,1227,1008,1882,0,0
679,2020-11-10,0,0,0,81584,68034,92042,16223,0,1026,796,1876,0,0
680,2020-11-11,0,0,0,81804,69018,92763,16339,0,1074,1261,1874,0,0
681,2020-11-12,0,0,0,81080,67350,91165,16257,0,1244,1145,1954,0,0
682,2020-11-13,0,0,0,80347,67345,89498,15954,0,1309,963,1849,0,0
683,2020-11-14,0,0,0,48443,40118,47240,11306,0,765,1065,941,0,0
684,2020-11-15,0,0,0,42257,35535,41270,9984,0,1024,1172,1327,0,0
685,2020-11-16,0,0,0,78288,66432,88794,15550,0,1160,763,2221,0,0
686,2020-11-17,0,0,0,79087,66763,90184,15885,0,1043,729,2196,0,0
687,2020-11-18,0,0,0,80749,67970,92777,15950,0,995,644,1957,0,0
688,2020-11-19,0,0,0,79877,66957,92021,15561,0,939,691,2004,0,0
689,2020-11-20,0,0,0,80466,68775,94084,15801,0,1250,673,2053,0,0
690,2020-11-21,0,0,0,54450,45726,54855,11804,0,985,547,1538,0,0
691,2020-11-22,0,0,0,45293,38847,44318,10624,0,1153,533,2164,0,0
692,2020-11-23,0,0,0,80996,69356,93486,15830,0,1126,405,2960,0,0
693,2020-11-24,0,0,0,80915,69715,93524,15956,0,927,322,2696,0,0
694,2020-11-25,0,0,0,81855,69993,95721,15786,0,947,354,2727,0,0
695,2020-11-26,0,0,0,80544,68850,93655,15612,0,1078,382,2840,0,0
696,2020-11-27,0,0,0,82100,71969,96496,16376,0,1370,412,2830,0,0
697,2020-11-28,0,0,0,58373,49590,59494,12398,0,1179,458,2426,0,0
698,2020-11-29,0,0,0,46208,40222,46539,10734,0,1219,592,2703,0,0
699,2020-11-30,0,0,0,82826,72472,96327,16035,0,1305,376,3327,0,0
700,2020-12-01,0,0,0,84472,74085,98219,16492,0,1071,421,2839,0,0
701,2020-12-02,0,0,0,85358,75013,99230,16459,0,1019,401,2878,0,0
702,2020-12-03,0,0,0,84439,73870,97740,16369,0,1125,500,3117,0,0
703,2020-12-04,0,0,0,85836,76102,100379,16678,0,1410,428,3136,0,0
704,2020-12-05,0,0,0,61166,53959,61730,13145,0,1303,507,2795,0,0
705,2020-12-06,0,0,0,50151,44574,49627,11882,0,1421,665,3291,0,0
706,2020-12-07,0,0,0,86777,76157,101091,16982,0,2313,750,4583,0,0
707,2020-12-08,0,0,0,89278,77758,103566,17213,0,2119,702,4080,0,0
708,2020-12-09,0,0,0,88787,77962,103908,16916,0,2423,774,4258,0,0
